month,sku_id,opening_stock,production_added,units_sold,closing_stock,inventory_value
2023-12,62,114.0,140.0,0.0,254.0,42926.0
2024-01,62,254.0,70.0,0.0,324.0,54756.0
2024-02,62,324.0,70.0,0.0,394.0,66586.0
2024-03,62,394.0,0.0,80.0,314.0,53066.0
2024-06,62,314.0,70.0,0.0,384.0,64896.0
2022-03,63,0.0,140.0,0.0,140.0,23660.0
2022-11,63,140.0,140.0,0.0,280.0,47320.0
2022-12,63,280.0,0.0,90.0,190.0,32110.0
2023-06,63,190.0,70.0,0.0,260.0,43940.0
2023-10,63,260.0,0.0,97.0,163.0,27547.0
2023-12,63,163.0,140.0,0.0,303.0,51207.0
2024-01,63,303.0,70.0,0.0,373.0,63037.0
2024-02,63,373.0,70.0,0.0,443.0,74867.0
2024-03,63,443.0,0.0,85.0,358.0,60502.0
2024-06,63,358.0,70.0,0.0,428.0,72332.0
2022-03,64,0.0,140.0,0.0,140.0,23660.0
2022-11,64,140.0,140.0,0.0,280.0,47320.0
2022-12,64,280.0,0.0,160.0,120.0,20280.0
2023-06,64,120.0,70.0,0.0,190.0,32110.0
2023-10,64,190.0,0.0,150.0,40.0,6760.0
2023-12,64,40.0,140.0,0.0,180.0,30420.0
2024-01,64,180.0,70.0,0.0,250.0,42250.0
2024-02,64,250.0,70.0,0.0,320.0,54080.0
2024-03,64,320.0,0.0,130.0,190.0,32110.0
2024-06,64,190.0,70.0,0.0,260.0,43940.0
2022-03,65,0.0,140.0,0.0,140.0,23660.0
2022-11,65,140.0,140.0,0.0,280.0,47320.0
2022-12,65,280.0,0.0,122.0,158.0,26702.0
2023-06,65,158.0,70.0,0.0,228.0,38532.0
2023-10,65,228.0,0.0,142.0,86.0,14534.0
2023-12,65,86.0,140.0,0.0,226.0,38194.0
2024-01,65,226.0,70.0,0.0,296.0,50024.0
2024-02,65,296.0,70.0,0.0,366.0,61854.0
2024-03,65,366.0,0.0,134.0,232.0,39208.0
2024-06,65,232.0,70.0,0.0,302.0,51038.0
2022-03,66,0.0,140.0,0.0,140.0,23660.0
2022-11,66,140.0,140.0,0.0,280.0,47320.0
2022-12,66,280.0,0.0,99.0,181.0,30589.0
2023-06,66,181.0,70.0,0.0,251.0,42419.0
2023-10,66,251.0,0.0,125.0,126.0,21294.0
2023-12,66,126.0,140.0,0.0,266.0,44954.0
2024-01,66,266.0,70.0,0.0,336.0,56784.0
2024-02,66,336.0,70.0,0.0,406.0,68614.0
2024-03,66,406.0,0.0,107.0,299.0,50531.0
2024-06,66,299.0,70.0,0.0,369.0,62361.0
2022-03,67,0.0,70.0,0.0,70.0,14770.0
2022-05,67,70.0,70.0,0.0,140.0,29540.0
2022-09,67,140.0,0.0,85.0,55.0,11605.0
2022-10,67,55.0,0.0,252.0,0.0,0.0
2023-03,67,0.0,0.0,87.0,0.0,0.0
2023-05,67,0.0,70.0,0.0,0.0,0.0
2023-08,67,0.0,0.0,100.0,0.0,0.0
2023-09,67,0.0,0.0,90.0,0.0,0.0
2024-01,67,0.0,0.0,126.0,0.0,0.0
2024-03,67,0.0,70.0,0.0,0.0,0.0
2022-03,68,0.0,70.0,0.0,70.0,14770.0
2022-05,68,70.0,70.0,0.0,140.0,29540.0
2022-09,68,140.0,0.0,123.0,17.0,3587.0
2022-10,68,17.0,0.0,246.0,0.0,0.0
2023-03,68,0.0,0.0,98.0,0.0,0.0
2023-05,68,0.0,70.0,0.0,0.0,0.0
2023-08,68,0.0,0.0,138.0,0.0,0.0
2023-09,68,0.0,0.0,96.0,0.0,0.0
2024-01,68,0.0,0.0,103.0,0.0,0.0
2024-03,68,0.0,70.0,0.0,0.0,0.0
2022-03,69,0.0,70.0,0.0,70.0,14770.0
2022-05,69,70.0,70.0,0.0,140.0,29540.0
2022-09,69,140.0,0.0,104.0,36.0,7596.0
2022-10,69,36.0,0.0,209.0,0.0,0.0
2023-03,69,0.0,0.0,90.0,0.0,0.0
2023-05,69,0.0,70.0,0.0,0.0,0.0
2023-08,69,0.0,0.0,144.0,0.0,0.0
2023-09,69,0.0,0.0,119.0,0.0,0.0
2024-01,69,0.0,0.0,106.0,0.0,0.0
2024-03,69,0.0,70.0,0.0,0.0,0.0
2022-03,70,0.0,70.0,0.0,70.0,14770.0
2022-05,70,70.0,70.0,0.0,140.0,29540.0
2022-09,70,140.0,0.0,81.0,59.0,12449.0
2022-10,70,59.0,0.0,272.0,0.0,0.0
2023-03,70,0.0,0.0,115.0,0.0,0.0
2023-05,70,0.0,70.0,0.0,0.0,0.0
2023-08,70,0.0,0.0,110.0,0.0,0.0
2023-09,70,0.0,0.0,88.0,0.0,0.0
2024-01,70,0.0,0.0,96.0,0.0,0.0
2024-03,70,0.0,70.0,0.0,0.0,0.0
2022-03,71,0.0,70.0,0.0,70.0,14770.0
2022-05,71,70.0,70.0,0.0,140.0,29540.0
2022-09,71,140.0,0.0,135.0,5.0,1055.0
2022-10,71,5.0,0.0,276.0,0.0,0.0
2023-03,71,0.0,0.0,156.0,0.0,0.0
2023-05,71,0.0,70.0,0.0,0.0,0.0
2023-08,71,0.0,0.0,107.0,0.0,0.0
2023-09,71,0.0,0.0,121.0,0.0,0.0
2024-01,71,0.0,0.0,85.0,0.0,0.0
2024-03,71,0.0,70.0,0.0,0.0,0.0
2022-03,72,0.0,70.0,0.0,70.0,14770.0
2022-05,72,70.0,70.0,0.0,140.0,29540.0
2022-09,72,140.0,0.0,142.0,0.0,0.0
2022-10,72,0.0,0.0,307.0,0.0,0.0
2023-03,72,0.0,0.0,146.0,0.0,0.0
2023-05,72,0.0,70.0,0.0,0.0,0.0
2023-08,72,0.0,0.0,102.0,0.0,0.0
2023-09,72,0.0,0.0,100.0,0.0,0.0
2024-01,72,0.0,0.0,157.0,0.0,0.0
2024-03,72,0.0,70.0,0.0,0.0,0.0
2022-03,73,0.0,70.0,0.0,70.0,14770.0
2022-05,73,70.0,70.0,0.0,140.0,29540.0
2022-09,73,140.0,0.0,108.0,32.0,6752.0
2022-10,73,32.0,0.0,216.0,0.0,0.0
2023-03,73,0.0,0.0,86.0,0.0,0.0
2023-05,73,0.0,70.0,0.0,0.0,0.0
2023-08,73,0.0,0.0,102.0,0.0,0.0
2023-09,73,0.0,0.0,88.0,0.0,0.0
2024-01,73,0.0,0.0,158.0,0.0,0.0
2024-03,73,0.0,70.0,0.0,0.0,0.0
2022-03,74,0.0,70.0,0.0,70.0,14770.0
2022-05,74,70.0,70.0,0.0,140.0,29540.0
2022-09,74,140.0,0.0,81.0,59.0,12449.0
2022-10,74,59.0,0.0,289.0,0.0,0.0
2023-03,74,0.0,0.0,84.0,0.0,0.0
2023-05,74,0.0,70.0,0.0,0.0,0.0
2023-08,74,0.0,0.0,128.0,0.0,0.0
2023-09,74,0.0,0.0,99.0,0.0,0.0
2024-01,74,0.0,0.0,131.0,0.0,0.0
2024-03,74,0.0,70.0,0.0,0.0,0.0
2022-03,75,0.0,70.0,0.0,70.0,14770.0
2022-05,75,70.0,70.0,0.0,140.0,29540.0
2022-09,75,140.0,0.0,149.0,0.0,0.0
2022-10,75,0.0,0.0,299.0,0.0,0.0
2023-03,75,0.0,0.0,148.0,0.0,0.0
2023-05,75,0.0,70.0,0.0,0.0,0.0
2023-08,75,0.0,0.0,106.0,0.0,0.0
2023-09,75,0.0,0.0,90.0,0.0,0.0
2024-01,75,0.0,0.0,133.0,0.0,0.0
2024-03,75,0.0,70.0,0.0,0.0,0.0
2022-03,76,0.0,70.0,0.0,70.0,14770.0
2022-05,76,70.0,70.0,0.0,140.0,29540.0
2022-09,76,140.0,0.0,108.0,32.0,6752.0
2022-10,76,32.0,0.0,243.0,0.0,0.0
2023-03,76,0.0,0.0,112.0,0.0,0.0
2023-05,76,0.0,70.0,0.0,0.0,0.0
2023-08,76,0.0,0.0,142.0,0.0,0.0
2023-09,76,0.0,0.0,160.0,0.0,0.0
2024-01,76,0.0,0.0,98.0,0.0,0.0
2024-03,76,0.0,70.0,0.0,0.0,0.0
2022-03,77,0.0,70.0,0.0,70.0,16170.0
2022-05,77,70.0,70.0,0.0,140.0,32340.0
2022-08,77,140.0,0.0,137.0,3.0,693.0
2023-05,77,3.0,0.0,156.0,0.0,0.0
2023-09,77,0.0,140.0,133.0,0.0,0.0
2023-10,77,0.0,0.0,84.0,0.0,0.0
2024-10,77,0.0,0.0,81.0,0.0,0.0
2022-03,78,0.0,70.0,0.0,70.0,16170.0
2022-05,78,70.0,70.0,0.0,140.0,32340.0
2022-08,78,140.0,0.0,149.0,0.0,0.0
2023-05,78,0.0,0.0,144.0,0.0,0.0
2023-09,78,0.0,140.0,87.0,0.0,0.0
2023-10,78,0.0,0.0,111.0,0.0,0.0
2024-10,78,0.0,0.0,93.0,0.0,0.0
2022-03,79,0.0,70.0,0.0,70.0,16170.0
2022-05,79,70.0,70.0,0.0,140.0,32340.0
2022-08,79,140.0,0.0,118.0,22.0,5082.0
2023-05,79,22.0,0.0,142.0,0.0,0.0
2023-09,79,0.0,140.0,81.0,0.0,0.0
2023-10,79,0.0,0.0,82.0,0.0,0.0
2024-10,79,0.0,0.0,146.0,0.0,0.0
2022-03,80,0.0,70.0,0.0,70.0,16170.0
2022-05,80,70.0,70.0,0.0,140.0,32340.0
2022-08,80,140.0,0.0,114.0,26.0,6006.0
2023-05,80,26.0,0.0,92.0,0.0,0.0
2023-09,80,0.0,140.0,111.0,0.0,0.0
2023-10,80,0.0,0.0,140.0,0.0,0.0
2024-10,80,0.0,0.0,129.0,0.0,0.0
2022-03,81,0.0,70.0,0.0,70.0,16170.0
2022-05,81,70.0,70.0,0.0,140.0,32340.0
2022-08,81,140.0,0.0,156.0,0.0,0.0
2023-05,81,0.0,0.0,134.0,0.0,0.0
2023-09,81,0.0,140.0,117.0,0.0,0.0
2023-10,81,0.0,0.0,106.0,0.0,0.0
2024-10,81,0.0,0.0,112.0,0.0,0.0
2022-03,82,0.0,70.0,0.0,70.0,16170.0
2022-05,82,70.0,70.0,0.0,140.0,32340.0
2022-08,82,140.0,0.0,149.0,0.0,0.0
2023-05,82,0.0,0.0,117.0,0.0,0.0
2023-09,82,0.0,140.0,91.0,0.0,0.0
2023-10,82,0.0,0.0,124.0,0.0,0.0
2024-10,82,0.0,0.0,104.0,0.0,0.0
2022-03,83,0.0,70.0,0.0,70.0,16170.0
2022-05,83,70.0,70.0,0.0,140.0,32340.0
2022-08,83,140.0,0.0,151.0,0.0,0.0
2023-05,83,0.0,0.0,131.0,0.0,0.0
2023-09,83,0.0,140.0,80.0,0.0,0.0
2023-10,83,0.0,0.0,109.0,0.0,0.0
2024-10,83,0.0,0.0,124.0,0.0,0.0
2022-03,84,0.0,70.0,0.0,70.0,16170.0
2022-05,84,70.0,70.0,0.0,140.0,32340.0
2022-08,84,140.0,0.0,111.0,29.0,6699.0
2023-05,84,29.0,0.0,100.0,0.0,0.0
2023-09,84,0.0,140.0,127.0,0.0,0.0
2023-10,84,0.0,0.0,151.0,0.0,0.0
2024-10,84,0.0,0.0,140.0,0.0,0.0
2022-03,85,0.0,70.0,0.0,70.0,16170.0
2022-05,85,70.0,70.0,0.0,140.0,32340.0
2022-08,85,140.0,0.0,149.0,0.0,0.0
2023-05,85,0.0,0.0,158.0,0.0,0.0
2023-09,85,0.0,140.0,151.0,0.0,0.0
2023-10,85,0.0,0.0,129.0,0.0,0.0
2024-10,85,0.0,0.0,89.0,0.0,0.0
2022-03,86,0.0,70.0,0.0,70.0,16170.0
2022-05,86,70.0,70.0,0.0,140.0,32340.0
2022-08,86,140.0,0.0,80.0,60.0,13860.0
2023-05,86,60.0,0.0,96.0,0.0,0.0
2023-09,86,0.0,140.0,151.0,0.0,0.0
2023-10,86,0.0,0.0,147.0,0.0,0.0
2024-10,86,0.0,0.0,132.0,0.0,0.0
2022-01,87,0.0,0.0,153.0,0.0,0.0
2022-04,87,0.0,133.0,0.0,0.0,0.0
2022-05,87,0.0,133.0,0.0,113.0,32544.0
2022-06,87,113.0,133.0,0.0,246.0,70848.0
2023-07,87,246.0,133.0,0.0,379.0,109152.0
2023-11,87,379.0,266.0,0.0,645.0,185760.0
2024-04,87,645.0,133.0,0.0,778.0,224064.0
2024-07,87,778.0,133.0,0.0,911.0,262368.0
2024-08,87,911.0,133.0,0.0,1044.0,300672.0
2024-10,87,1044.0,0.0,26.0,1018.0,293184.0
2022-01,88,0.0,0.0,154.0,0.0,0.0
2022-04,88,0.0,133.0,0.0,0.0,0.0
2022-05,88,0.0,133.0,0.0,112.0,32256.0
2022-06,88,112.0,133.0,0.0,245.0,70560.0
2023-07,88,245.0,133.0,0.0,378.0,108864.0
2023-11,88,378.0,266.0,0.0,644.0,185472.0
2024-04,88,644.0,133.0,0.0,777.0,223776.0
2024-07,88,777.0,133.0,0.0,910.0,262080.0
2024-08,88,910.0,133.0,0.0,1043.0,300384.0
2024-10,88,1043.0,0.0,26.0,1017.0,292896.0
2022-01,89,0.0,0.0,87.0,0.0,0.0
2022-04,89,0.0,134.0,0.0,47.0,13536.0
2022-05,89,47.0,134.0,0.0,181.0,52128.0
2022-06,89,181.0,134.0,0.0,315.0,90720.0
2023-07,89,315.0,134.0,0.0,449.0,129312.0
2023-11,89,449.0,268.0,0.0,717.0,206496.0
2024-04,89,717.0,134.0,0.0,851.0,245088.0
2024-07,89,851.0,134.0,0.0,985.0,283680.0
2024-08,89,985.0,134.0,0.0,1119.0,322272.0
2024-10,89,1119.0,0.0,500.0,619.0,178272.0
2022-01,90,0.0,0.0,147.0,0.0,0.0
2022-03,90,0.0,266.0,104.0,15.0,5025.0
2023-04,90,15.0,133.0,0.0,148.0,49580.0
2023-06,90,148.0,0.0,56.0,92.0,30820.0
2023-08,90,92.0,133.0,0.0,225.0,75375.0
2023-09,90,225.0,0.0,151.0,74.0,24790.0
2024-02,90,74.0,133.0,0.0,207.0,69345.0
2024-03,90,207.0,0.0,95.0,112.0,37520.0
2024-05,90,112.0,133.0,0.0,245.0,82075.0
2024-09,90,245.0,133.0,0.0,378.0,126630.0
2022-01,91,0.0,0.0,88.0,0.0,0.0
2022-03,91,0.0,266.0,149.0,29.0,9715.0
2023-04,91,29.0,133.0,0.0,162.0,54270.0
2023-06,91,162.0,0.0,50.0,112.0,37520.0
2023-08,91,112.0,133.0,0.0,245.0,82075.0
2023-09,91,245.0,0.0,128.0,117.0,39195.0
2024-02,91,117.0,133.0,0.0,250.0,83750.0
2024-03,91,250.0,0.0,126.0,124.0,41540.0
2024-05,91,124.0,133.0,0.0,257.0,86095.0
2024-09,91,257.0,133.0,0.0,390.0,130650.0
2022-01,92,0.0,0.0,154.0,0.0,0.0
2022-03,92,0.0,268.0,138.0,0.0,0.0
2023-04,92,0.0,134.0,0.0,110.0,36850.0
2023-06,92,110.0,0.0,500.0,0.0,0.0
2023-08,92,0.0,134.0,0.0,0.0,0.0
2023-09,92,0.0,0.0,91.0,0.0,0.0
2024-02,92,0.0,134.0,0.0,0.0,0.0
2024-03,92,0.0,0.0,142.0,0.0,0.0
2024-05,92,0.0,134.0,0.0,0.0,0.0
2024-09,92,0.0,134.0,0.0,0.0,0.0
2022-02,93,0.0,0.0,261.0,0.0,0.0
2022-05,93,0.0,133.0,160.0,0.0,0.0
2022-06,93,0.0,133.0,0.0,0.0,0.0
2022-08,93,0.0,133.0,85.0,0.0,0.0
2022-11,93,0.0,133.0,0.0,26.0,9438.0
2022-12,93,26.0,133.0,157.0,2.0,726.0
2023-02,93,2.0,0.0,110.0,0.0,0.0
2023-03,93,0.0,133.0,0.0,25.0,9075.0
2024-08,93,25.0,133.0,0.0,158.0,57354.0
2022-02,94,0.0,0.0,228.0,0.0,0.0
2022-05,94,0.0,133.0,106.0,0.0,0.0
2022-06,94,0.0,133.0,0.0,0.0,0.0
2022-08,94,0.0,133.0,152.0,0.0,0.0
2022-11,94,0.0,133.0,0.0,46.0,16698.0
2022-12,94,46.0,133.0,128.0,51.0,18513.0
2023-02,94,51.0,0.0,131.0,0.0,0.0
2023-03,94,0.0,133.0,0.0,53.0,19239.0
2024-08,94,53.0,133.0,0.0,186.0,67518.0
2022-02,95,0.0,0.0,170.0,0.0,0.0
2022-05,95,0.0,134.0,118.0,0.0,0.0
2022-06,95,0.0,134.0,0.0,0.0,0.0
2022-08,95,0.0,134.0,138.0,0.0,0.0
2022-11,95,0.0,134.0,0.0,110.0,39930.0
2022-12,95,110.0,134.0,149.0,95.0,34485.0
2023-02,95,95.0,0.0,108.0,0.0,0.0
2023-03,95,0.0,134.0,0.0,121.0,43923.0
2024-08,95,121.0,134.0,0.0,255.0,92565.0
2022-03,96,0.0,70.0,0.0,70.0,16590.0
2022-09,96,70.0,0.0,106.0,0.0,0.0
2023-02,96,0.0,70.0,0.0,34.0,8058.0
2023-04,96,34.0,70.0,0.0,104.0,24648.0
2023-05,96,104.0,0.0,136.0,0.0,0.0
2023-07,96,0.0,70.0,0.0,38.0,9006.0
2024-02,96,38.0,0.0,31.0,7.0,1659.0
2024-03,96,7.0,0.0,90.0,0.0,0.0
2024-10,96,0.0,0.0,150.0,0.0,0.0
2024-11,96,0.0,70.0,0.0,0.0,0.0
2024-12,96,0.0,70.0,0.0,0.0,0.0
2025-01,96,0.0,70.0,0.0,0.0,0.0
2025-02,96,0.0,70.0,0.0,47.0,11139.0
2022-03,97,0.0,70.0,0.0,70.0,16590.0
2022-09,97,70.0,0.0,132.0,0.0,0.0
2023-02,97,0.0,70.0,0.0,8.0,1896.0
2023-04,97,8.0,70.0,0.0,78.0,18486.0
2023-05,97,78.0,0.0,151.0,0.0,0.0
2023-07,97,0.0,70.0,0.0,0.0,0.0
2024-02,97,0.0,0.0,45.0,0.0,0.0
2024-03,97,0.0,0.0,141.0,0.0,0.0
2024-10,97,0.0,0.0,86.0,0.0,0.0
2024-11,97,0.0,70.0,0.0,0.0,0.0
2024-12,97,0.0,70.0,0.0,0.0,0.0
2025-01,97,0.0,70.0,0.0,0.0,0.0
2025-02,97,0.0,70.0,0.0,5.0,1185.0
2022-03,98,0.0,70.0,0.0,70.0,16590.0
2022-09,98,70.0,0.0,160.0,0.0,0.0
2023-02,98,0.0,70.0,0.0,0.0,0.0
2023-04,98,0.0,70.0,0.0,50.0,11850.0
2023-05,98,50.0,0.0,123.0,0.0,0.0
2023-07,98,0.0,70.0,0.0,0.0,0.0
2024-02,98,0.0,0.0,47.0,0.0,0.0
2024-03,98,0.0,0.0,96.0,0.0,0.0
2024-10,98,0.0,0.0,128.0,0.0,0.0
2024-11,98,0.0,70.0,0.0,0.0,0.0
2024-12,98,0.0,70.0,0.0,0.0,0.0
2025-01,98,0.0,70.0,0.0,0.0,0.0
2025-02,98,0.0,70.0,0.0,6.0,1422.0
2022-03,99,0.0,70.0,0.0,70.0,16590.0
2022-09,99,70.0,0.0,91.0,0.0,0.0
2023-02,99,0.0,70.0,0.0,49.0,11613.0
2023-04,99,49.0,70.0,0.0,119.0,28203.0
2023-05,99,119.0,0.0,133.0,0.0,0.0
2023-07,99,0.0,70.0,0.0,56.0,13272.0
2024-02,99,56.0,0.0,45.0,11.0,2607.0
2024-03,99,11.0,0.0,139.0,0.0,0.0
2024-10,99,0.0,0.0,128.0,0.0,0.0
2024-11,99,0.0,70.0,0.0,0.0,0.0
2024-12,99,0.0,70.0,0.0,0.0,0.0
2025-01,99,0.0,70.0,0.0,0.0,0.0
2025-02,99,0.0,70.0,0.0,24.0,5688.0
2022-03,100,0.0,70.0,0.0,70.0,16590.0
2022-09,100,70.0,0.0,84.0,0.0,0.0
2023-02,100,0.0,70.0,0.0,56.0,13272.0
2023-04,100,56.0,70.0,0.0,126.0,29862.0
2023-05,100,126.0,0.0,106.0,20.0,4740.0
2023-07,100,20.0,70.0,0.0,90.0,21330.0
2024-02,100,90.0,0.0,59.0,31.0,7347.0
2024-03,100,31.0,0.0,115.0,0.0,0.0
2024-10,100,0.0,0.0,144.0,0.0,0.0
2024-11,100,0.0,70.0,0.0,0.0,0.0
2024-12,100,0.0,70.0,0.0,0.0,0.0
2025-01,100,0.0,70.0,0.0,0.0,0.0
2025-02,100,0.0,70.0,0.0,52.0,12324.0
2022-03,101,0.0,70.0,0.0,70.0,16590.0
2022-09,101,70.0,0.0,158.0,0.0,0.0
2023-02,101,0.0,70.0,0.0,0.0,0.0
2023-04,101,0.0,70.0,0.0,52.0,12324.0
2023-05,101,52.0,0.0,136.0,0.0,0.0
2023-07,101,0.0,70.0,0.0,0.0,0.0
2024-02,101,0.0,0.0,52.0,0.0,0.0
2024-03,101,0.0,0.0,150.0,0.0,0.0
2024-10,101,0.0,0.0,128.0,0.0,0.0
2024-11,101,0.0,70.0,0.0,0.0,0.0
2024-12,101,0.0,70.0,0.0,0.0,0.0
2025-01,101,0.0,70.0,0.0,0.0,0.0
2025-02,101,0.0,70.0,0.0,0.0,0.0
2022-03,102,0.0,70.0,0.0,70.0,16590.0
2022-09,102,70.0,0.0,83.0,0.0,0.0
2023-02,102,0.0,70.0,0.0,57.0,13509.0
2023-04,102,57.0,70.0,0.0,127.0,30099.0
2023-05,102,127.0,0.0,92.0,35.0,8295.0
2023-07,102,35.0,70.0,0.0,105.0,24885.0
2024-02,102,105.0,0.0,50.0,55.0,13035.0
2024-03,102,55.0,0.0,117.0,0.0,0.0
2024-10,102,0.0,0.0,128.0,0.0,0.0
2024-11,102,0.0,70.0,0.0,0.0,0.0
2024-12,102,0.0,70.0,0.0,0.0,0.0
2025-01,102,0.0,70.0,0.0,20.0,4740.0
2025-02,102,20.0,70.0,0.0,90.0,21330.0
2022-03,103,0.0,70.0,0.0,70.0,16590.0
2022-09,103,70.0,0.0,152.0,0.0,0.0
2023-02,103,0.0,70.0,0.0,0.0,0.0
2023-04,103,0.0,70.0,0.0,58.0,13746.0
2023-05,103,58.0,0.0,128.0,0.0,0.0
2023-07,103,0.0,70.0,0.0,0.0,0.0
2024-02,103,0.0,0.0,500.0,0.0,0.0
2024-03,103,0.0,0.0,138.0,0.0,0.0
2024-10,103,0.0,0.0,86.0,0.0,0.0
2024-11,103,0.0,70.0,0.0,0.0,0.0
2024-12,103,0.0,70.0,0.0,0.0,0.0
2025-01,103,0.0,70.0,0.0,0.0,0.0
2025-02,103,0.0,70.0,0.0,0.0,0.0
2022-03,104,0.0,70.0,0.0,70.0,16590.0
2022-09,104,70.0,0.0,146.0,0.0,0.0
2023-02,104,0.0,70.0,0.0,0.0,0.0
2023-04,104,0.0,70.0,0.0,64.0,15168.0
2023-05,104,64.0,0.0,117.0,0.0,0.0
2023-07,104,0.0,70.0,0.0,17.0,4029.0
2024-02,104,17.0,0.0,37.0,0.0,0.0
2024-03,104,0.0,0.0,156.0,0.0,0.0
2024-10,104,0.0,0.0,156.0,0.0,0.0
2024-11,104,0.0,70.0,0.0,0.0,0.0
2024-12,104,0.0,70.0,0.0,0.0,0.0
2025-01,104,0.0,70.0,0.0,0.0,0.0
2025-02,104,0.0,70.0,0.0,0.0,0.0
2022-03,105,0.0,70.0,0.0,70.0,16590.0
2022-09,105,70.0,0.0,100.0,0.0,0.0
2023-02,105,0.0,70.0,0.0,40.0,9480.0
2023-04,105,40.0,70.0,0.0,110.0,26070.0
2023-05,105,110.0,0.0,110.0,0.0,0.0
2023-07,105,0.0,70.0,0.0,70.0,16590.0
2024-02,105,70.0,0.0,28.0,42.0,9954.0
2024-03,105,42.0,0.0,103.0,0.0,0.0
2024-10,105,0.0,0.0,129.0,0.0,0.0
2024-11,105,0.0,70.0,0.0,0.0,0.0
2024-12,105,0.0,70.0,0.0,0.0,0.0
2025-01,105,0.0,70.0,0.0,20.0,4740.0
2025-02,105,20.0,70.0,0.0,90.0,21330.0
2022-02,106,0.0,0.0,125.0,0.0,0.0
2022-09,106,0.0,70.0,0.0,0.0,0.0
2022-11,106,0.0,0.0,106.0,0.0,0.0
2022-12,106,0.0,70.0,0.0,0.0,0.0
2023-05,106,0.0,70.0,0.0,0.0,0.0
2023-07,106,0.0,0.0,39.0,0.0,0.0
2023-11,106,0.0,70.0,0.0,10.0,2290.0
2024-02,106,10.0,0.0,84.0,0.0,0.0
2024-03,106,0.0,70.0,0.0,0.0,0.0
2024-06,106,0.0,140.0,0.0,136.0,31144.0
2024-09,106,136.0,0.0,136.0,0.0,0.0
2024-12,106,0.0,70.0,0.0,70.0,16030.0
2022-02,107,0.0,0.0,131.0,0.0,0.0
2022-09,107,0.0,70.0,0.0,0.0,0.0
2022-11,107,0.0,0.0,144.0,0.0,0.0
2022-12,107,0.0,70.0,0.0,0.0,0.0
2023-05,107,0.0,70.0,0.0,0.0,0.0
2023-07,107,0.0,0.0,500.0,0.0,0.0
2023-11,107,0.0,70.0,0.0,0.0,0.0
2024-02,107,0.0,0.0,141.0,0.0,0.0
2024-03,107,0.0,70.0,0.0,0.0,0.0
2024-06,107,0.0,140.0,0.0,0.0,0.0
2024-09,107,0.0,0.0,104.0,0.0,0.0
2024-12,107,0.0,70.0,0.0,0.0,0.0
2022-02,108,0.0,0.0,81.0,0.0,0.0
2022-09,108,0.0,70.0,0.0,0.0,0.0
2022-11,108,0.0,0.0,141.0,0.0,0.0
2022-12,108,0.0,70.0,0.0,0.0,0.0
2023-05,108,0.0,70.0,0.0,0.0,0.0
2023-07,108,0.0,0.0,20.0,0.0,0.0
2023-11,108,0.0,70.0,0.0,38.0,8702.0
2024-02,108,38.0,0.0,160.0,0.0,0.0
2024-03,108,0.0,70.0,0.0,0.0,0.0
2024-06,108,0.0,140.0,0.0,88.0,20152.0
2024-09,108,88.0,0.0,145.0,0.0,0.0
2024-12,108,0.0,70.0,0.0,13.0,2977.0
2022-02,109,0.0,0.0,80.0,0.0,0.0
2022-09,109,0.0,70.0,0.0,0.0,0.0
2022-11,109,0.0,0.0,97.0,0.0,0.0
2022-12,109,0.0,70.0,0.0,0.0,0.0
2023-05,109,0.0,70.0,0.0,33.0,7557.0
2023-07,109,33.0,0.0,51.0,0.0,0.0
2023-11,109,0.0,70.0,0.0,52.0,11908.0
2024-02,109,52.0,0.0,160.0,0.0,0.0
2024-03,109,0.0,70.0,0.0,0.0,0.0
2024-06,109,0.0,140.0,0.0,102.0,23358.0
2024-09,109,102.0,0.0,138.0,0.0,0.0
2024-12,109,0.0,70.0,0.0,34.0,7786.0
2022-02,110,0.0,0.0,137.0,0.0,0.0
2022-09,110,0.0,70.0,0.0,0.0,0.0
2022-11,110,0.0,0.0,95.0,0.0,0.0
2022-12,110,0.0,70.0,0.0,0.0,0.0
2023-05,110,0.0,70.0,0.0,0.0,0.0
2023-07,110,0.0,0.0,42.0,0.0,0.0
2023-11,110,0.0,70.0,0.0,6.0,1374.0
2024-02,110,6.0,0.0,107.0,0.0,0.0
2024-03,110,0.0,70.0,0.0,0.0,0.0
2024-06,110,0.0,140.0,0.0,109.0,24961.0
2024-09,110,109.0,0.0,123.0,0.0,0.0
2024-12,110,0.0,70.0,0.0,56.0,12824.0
2022-02,111,0.0,0.0,128.0,0.0,0.0
2022-09,111,0.0,70.0,0.0,0.0,0.0
2022-11,111,0.0,0.0,92.0,0.0,0.0
2022-12,111,0.0,70.0,0.0,0.0,0.0
2023-05,111,0.0,70.0,0.0,0.0,0.0
2023-07,111,0.0,0.0,43.0,0.0,0.0
2023-11,111,0.0,70.0,0.0,17.0,3893.0
2024-02,111,17.0,0.0,103.0,0.0,0.0
2024-03,111,0.0,70.0,0.0,0.0,0.0
2024-06,111,0.0,140.0,0.0,124.0,28396.0
2024-09,111,124.0,0.0,135.0,0.0,0.0
2024-12,111,0.0,70.0,0.0,59.0,13511.0
2022-02,112,0.0,0.0,97.0,0.0,0.0
2022-09,112,0.0,70.0,0.0,0.0,0.0
2022-11,112,0.0,0.0,97.0,0.0,0.0
2022-12,112,0.0,70.0,0.0,0.0,0.0
